"Survived","Pclass","Sex","Age","SibSp","Parch","Fare","Embarked"
1,1,"female",0.512249393555578,0,2,0.845679374420563,"S"
0,3,"female",-1.62756032226051,4,2,-0.0158346663484725,"S"
0,3,"female",-1.46905589886672,4,2,-0.0158346663484725,"S"
1,2,"male",0.19524054676801,1,0,-0.13023332122718,"S"
0,1,"male",1.62178035731207,1,0,1.61393953538326,"C"
1,2,"female",-0.835038205291587,1,0,-0.13023332122718,"S"
1,2,"male",-0.101955247095335,0,0,-0.393458662192169,"C"
0,3,"male",0.274492758464902,1,1,-0.248969365864322,"S"
1,2,"male",-1.7068125339574,1,1,0.10290137828867,"S"
1,1,"male",-0.993542628685371,0,2,1.7106264591834,"C"
0,2,"male",-0.201020511716451,0,0,-0.13023332122718,"S"
0,3,"male",-0.101955247095335,0,0,-0.524302530339981,"Q"
1,3,"male",-0.597281570200911,0,0,-0.537405784800211,"C"
1,3,"female",-0.597281570200911,0,0,-0.525477962964516,"S"
0,1,"male",2.57280689767477,0,0,-0.118305499391486,"S"
1,1,"female",1.46327593391828,1,0,0.16470918234636,"C"
0,1,"male",-0.101955247095335,0,0,4.2402290341153,"C"
1,1,"female",0.750006028646254,1,1,1.03327148147285,"S"
1,3,"female",0.512249393555578,1,0,-0.31674108083986,"S"
0,3,"male",0.829258240343146,0,0,-0.522858179550422,"S"
0,2,"male",-0.121768300019558,0,0,-0.401320181129331,"S"
0,3,"male",-0.101955247095335,0,0,-0.519514052046669,"S"
0,3,"female",-0.101955247095335,0,0,-0.519514052046669,"S"
0,3,"male",-0.438777146807127,2,0,-0.170354176492699,"S"
0,3,"male",-0.835038205291587,0,0,-0.522858179550422,"S"
0,3,"male",-0.101955247095335,0,0,-0.537314699615284,"C"
1,1,"female",1.85953699240274,2,0,0.422332784438331,"S"
1,3,"female",-0.101955247095335,0,0,-0.526020136684321,"Q"
0,3,"male",-1.07279484038226,0,0,-0.519514052046669,"S"
0,3,"male",-0.835038205291587,0,0,-0.379633232337159,"S"
1,2,"female",0.353744970161794,0,0,-0.412163655525417,"S"
1,1,"female",0.750006028646254,1,0,0.518206447658765,"S"
0,3,"female",-0.101955247095335,1,0,-0.380537578101793,"C"
1,3,"male",0.19524054676801,0,0,-0.52222492064569,"S"
1,2,"female",-0.359524935110235,1,1,-0.0434855260584919,"S"
0,1,"male",0.512249393555578,0,0,0.17609483046225,"C"
0,3,"male",-0.101955247095335,0,0,-0.505146448471855,"C"
1,1,"female",-0.914290416988479,0,2,1.03327148147285,"S"
0,2,"male",1.38402372222139,0,0,-0.368789757941073,"S"
0,3,"male",-0.101955247095335,0,0,-0.519514052046669,"S"
0,3,"male",0.432997181858686,0,0,-0.539574479679428,"S"
1,1,"female",1.78028478070585,1,0,1.00327192520864,"C"
0,3,"male",1.38402372222139,0,0,-0.536863611080407,"S"
0,2,"male",0.59150160525247,1,0,-0.13023332122718,"S"
0,3,"male",0.512249393555578,1,1,-0.170354176492699,"S"
1,2,"female",-0.101955247095335,0,0,0.0215753203180244,"S"
0,3,"male",-0.101955247095335,0,0,-0.537405784800211,"C"
1,2,"female",-0.438777146807127,2,1,-0.108546372435008,"S"
0,3,"male",-0.101955247095335,0,0,-0.522858179550422,"S"
0,1,"male",-0.101955247095335,0,0,0.225432638964442,"S"
0,3,"male",1.14626708713071,0,0,-0.519514052046669,"S"
1,1,"male",0.432997181858686,0,0,-0.118305499391486,"C"
0,3,"male",0.512249393555578,1,0,-0.356861936105378,"S"
0,3,"male",0.0367361233742257,0,0,-0.522858179550422,"S"
1,1,"male",-0.201020511716451,0,0,-0.0326420516624058,"S"
1,2,"female",-0.597281570200911,1,2,0.207631991395827,"C"
0,3,"female",0.750006028646254,1,5,-0.0158346663484725,"S"
0,3,"male",-0.101955247095335,0,0,-0.541201000838841,"S"
0,3,"male",-0.101955247095335,0,0,-0.526020136684321,"Q"
1,2,"female",-0.438777146807127,1,2,0.715557681667531,"S"
0,3,"male",0.353744970161794,1,1,-0.381801927216376,"S"
0,3,"female",-0.280272723413343,1,0,-0.344934114269684,"S"
1,2,"female",-2.02382138074497,2,1,0.151697013071057,"S"
0,3,"male",-0.201020511716451,1,0,-0.380626494591841,"C"
1,1,"male",0.987762663736931,1,0,0.445646254389916,"S"
1,3,"male",-0.755785993594695,1,1,-0.352704548021919,"C"
0,3,"male",-0.676533781897803,0,0,-0.523760356620176,"S"
0,3,"male",-0.676533781897803,0,0,-0.344934114269684,"S"
0,2,"male",2.17654583919031,0,0,-0.426260172240329,"Q"
1,1,"female",-0.676533781897803,0,0,0.996583670201134,"S"
0,3,"male",-0.280272723413343,0,0,-0.522858179550422,"S"
0,3,"male",-0.101955247095335,0,0,-0.52638230872915,"Q"
1,1,"male",3.99934670821883,0,0,-0.0434855260584919,"S"
0,3,"male",1.70103256900896,0,0,-0.541109915653914,"S"
1,1,"male",0.19524054676801,0,0,-0.0326420516624058,"C"
0,1,"male",-0.101955247095335,0,0,-0.694093989823654,"S"
1,2,"female",-0.121768300019558,0,0,-0.412163655525417,"S"
0,3,"male",0.19524054676801,0,0,-0.52222492064569,"S"
0,2,"male",0.115988335071118,1,1,-0.124811584029137,"S"
0,3,"female",0.908510452040038,0,5,0.166606790365675,"S"
0,3,"male",-0.101955247095335,1,0,-0.344934114269684,"S"
1,1,"female",-0.438777146807127,0,0,0.808811561473871,"C"
0,3,"female",-2.18232580413875,3,2,-0.0890281185220533,"S"
1,3,"male",-0.101955247095335,0,0,0.531127531749141,"S"
1,3,"female",-2.28139106875987,2,1,-0.276440223899367,"C"
1,1,"male",1.46327593391828,1,0,0.969928241440676,"C"
0,3,"male",-0.835038205291587,0,0,-0.522858179550422,"S"
1,1,"male",2.09729362749342,0,0,0.0757926922984546,"C"
0,3,"male",-0.101955247095335,0,0,-0.530357526442755,"S"
1,3,"female",-0.518029358504019,0,0,-0.530357526442755,"S"
0,3,"male",-0.101955247095335,0,0,-0.522858179550422,"S"
0,3,"male",-0.676533781897803,0,0,-0.511201444574629,"S"
1,3,"female",-0.101955247095335,0,0,-0.524302530339981,"Q"
0,3,"female",-0.914290416988479,0,0,-0.547707085476493,"Q"
0,2,"male",-0.438777146807127,2,0,0.899896746400993,"S"
0,3,"male",-0.101955247095335,0,0,-0.522858179550422,"S"
0,1,"male",2.2557980508872,0,2,1.76249513460964,"C"
1,1,"male",1.62178035731207,2,0,2.20436671625014,"S"
0,1,"male",1.38402372222139,0,0,-0.139179187603951,"S"
0,3,"male",0.512249393555578,0,0,-0.531532959067291,"S"
1,3,"male",-0.755785993594695,1,0,-0.52222492064569,"S"
0,2,"male",0.19524054676801,2,0,0.899896746400993,"S"
0,2,"male",-0.359524935110235,0,0,-0.412163655525417,"S"
0,3,"male",-0.101955247095335,0,0,-0.525477962964516,"S"
0,3,"male",1.06701487543382,0,0,-0.519514052046669,"S"
1,1,"female",-0.101955247095335,1,0,0.433627347369294,"S"
1,2,"female",0.829258240343146,1,1,0.151697013071057,"S"
0,1,"male",0.115988335071118,1,0,0.433627347369294,"S"
0,2,"male",3.20682459124991,0,0,-0.466381027505847,"S"
1,2,"male",0.115988335071118,0,0,-0.412163655525417,"S"
0,3,"male",-0.914290416988479,0,0,-0.525477962964516,"S"
0,3,"male",-0.399151040958681,0,0,-0.519514052046669,"S"
1,3,"female",-0.914290416988479,0,0,-0.480657545895734,"S"
0,3,"female",1.06701487543382,1,6,0.323023908529216,"S"
0,3,"female",-0.101955247095335,0,0,-0.517616444027354,"Q"
1,1,"male",-0.201020511716451,0,0,0.969928241440676,"C"
0,3,"male",-1.23129926377605,5,2,0.323023908529216,"S"
0,2,"male",2.41430247428099,1,1,0.151697013071057,"S"
0,2,"male",-0.359524935110235,1,2,0.207631991395827,"C"
0,3,"male",-1.23129926377605,4,1,0.166606790365675,"S"
0,3,"male",-0.835038205291587,0,0,-0.47352037104823,"S"
0,3,"male",-0.914290416988479,0,0,-0.525026874429639,"S"
1,1,"female",-1.15204705207916,0,1,3.88917155054201,"S"
1,1,"male",0.115988335071118,1,0,0.542062091330154,"S"
1,3,"female",-2.02382138074497,0,1,-0.403126703963719,"C"
1,3,"male",-0.101955247095335,0,0,0.531127531749141,"S"
0,3,"male",-0.359524935110235,0,0,-0.537405784800211,"C"
0,2,"male",1.78028478070585,0,0,-0.401320181129331,"S"
0,3,"male",1.14626708713071,0,0,-0.519514052046669,"S"
1,3,"female",-0.101955247095335,0,0,-0.52638230872915,"Q"
0,1,"male",1.54252814561517,1,1,1.7106264591834,"C"
0,3,"male",0.987762663736931,0,0,-0.528188831563538,"S"
1,1,"female",-0.914290416988479,1,0,4.2402290341153,"C"
1,1,"male",0.432997181858686,0,0,-0.123998323449431,"S"
0,3,"male",-0.280272723413343,1,0,-0.523760356620176,"S"
0,2,"male",0.750006028646254,0,0,-0.13023332122718,"S"
1,2,"female",1.22551929882761,0,0,-0.401320181129331,"S"
1,1,"female",-0.597281570200911,0,0,2.59256309963002,"S"
1,3,"male",-0.101955247095335,1,1,-0.363459105927957,"C"
1,1,"female",-0.438777146807127,0,0,0.379501060573791,"C"
1,1,"male",1.46327593391828,1,0,0.433627347369294,"S"
0,3,"male",-0.0425160883226664,0,0,-0.488430148342849,"S"
0,2,"male",1.78028478070585,0,0,-0.412163655525417,"S"
0,3,"male",-0.835038205291587,0,0,-0.528188831563538,"S"
1,1,"female",0.670753816949362,0,0,4.2402290341153,"C"
1,2,"female",-0.201020511716451,0,0,-0.466381027505847,"S"
0,3,"male",-0.101955247095335,0,0,-0.357946283544987,"Q"
0,3,"male",0.274492758464902,0,0,-0.525477962964516,"S"
1,2,"female",-1.86531695735118,0,1,0.0215753203180244,"S"
0,3,"male",-0.993542628685371,1,0,-0.541109915653914,"S"
0,2,"male",0.353744970161794,0,0,-0.412163655525417,"S"
0,2,"male",1.62178035731207,0,0,-0.412163655525417,"S"
1,1,"male",-0.201020511716451,1,0,0.457482991040683,"S"
0,3,"male",-0.755785993594695,0,0,-0.506230795911464,"S"
1,2,"female",0.0367361233742257,3,0,-0.238668065188041,"S"
1,3,"female",-0.101955247095335,0,0,-0.526291223544223,"Q"
0,2,"male",-0.359524935110235,1,0,-0.13023332122718,"S"
1,1,"female",-0.0425160883226664,0,0,3.88917155054201,"S"
0,3,"male",-1.46905589886672,0,0,-0.286650439390721,"C"
0,2,"male",-0.101955247095335,0,0,-0.694093989823654,"S"
0,2,"male",-0.518029358504019,0,0,-0.412163655525417,"S"
0,2,"male",-0.518029358504019,0,0,-0.412163655525417,"S"
0,3,"male",-0.0821421941711124,0,0,-0.344934114269684,"S"
0,3,"female",1.46327593391828,1,3,0.051394874907261,"S"
1,1,"male",0.432997181858686,0,0,10.4167631353108,"C"
0,3,"male",-0.101955247095335,0,0,-0.522858179550422,"S"
0,3,"male",-0.101955247095335,0,0,-0.522858179550422,"S"
1,1,"male",-0.101955247095335,0,0,-0.0434855260584919,"S"
0,1,"male",0.512249393555578,1,0,1.01592192243911,"S"
1,1,"female",-0.676533781897803,2,2,4.99601919952249,"C"
0,3,"male",-0.438777146807127,1,0,-0.344934114269684,"S"
1,3,"male",0.115988335071118,0,0,-0.52222492064569,"S"
1,2,"female",0.0367361233742257,0,0,-0.412163655525417,"S"
0,1,"male",-0.835038205291587,1,0,0.457482991040683,"S"
0,3,"male",0.115988335071118,0,0,-0.526020136684321,"Q"
1,3,"male",-1.86531695735118,0,1,-0.423549303641307,"S"
0,3,"male",0.274492758464902,0,0,-0.488067976298019,"S"
1,2,"female",1.46327593391828,1,2,0.715557681667531,"S"
1,2,"male",-2.28773124569562,1,1,-0.379633232337159,"S"
0,3,"male",-0.121768300019558,0,0,-0.525026874429639,"S"
0,2,"male",-0.914290416988479,0,0,-0.444694078713675,"S"
0,3,"male",0.353744970161794,0,0,-0.519514052046669,"S"
1,1,"female",0.274492758464902,0,0,1.18182708069923,"S"
0,3,"male",-0.101955247095335,0,0,-0.379633232337159,"S"
0,3,"male",0.908510452040038,0,0,-0.539574479679428,"S"
1,3,"male",-0.755785993594695,0,0,-0.537314699615284,"C"
0,3,"male",-1.07279484038226,0,0,-0.525477962964516,"S"
1,1,"female",1.70103256900896,1,0,0.996583670201134,"S"
0,1,"male",-0.101955247095335,0,0,0.16470918234636,"C"
0,3,"female",0.0763622292226717,0,0,-0.526020136684321,"Q"
0,3,"male",0.19524054676801,0,0,-0.512736880549115,"S"
0,3,"male",1.46327593391828,0,0,-0.523760356620176,"S"
0,2,"female",2.17654583919031,0,0,-0.466381027505847,"S"
0,3,"male",-0.101955247095335,0,0,-0.537405784800211,"C"
1,2,"female",1.93878920409964,1,3,-0.195294167603696,"S"
0,3,"male",-0.914290416988479,0,0,-0.526020136684321,"S"
0,3,"male",-0.101955247095335,0,0,-0.526020136684321,"Q"
1,3,"female",-1.94456916904808,0,0,-0.423549303641307,"S"
0,3,"male",-0.101955247095335,0,0,-0.526291223544223,"Q"
1,1,"female",1.06701487543382,0,1,3.88917155054201,"S"
1,3,"female",-1.31055147547294,0,0,-0.537314699615284,"C"
0,1,"male",-0.0425160883226664,0,0,-0.0434855260584919,"S"
0,3,"male",-0.101955247095335,1,2,-0.185535040647219,"S"
0,3,"male",-0.359524935110235,0,0,-0.541201000838841,"S"
1,3,"female",-0.914290416988479,0,0,-0.531532959067291,"S"
0,3,"male",-1.7068125339574,4,1,-0.0624616062516424,"Q"
1,3,"male",-2.26157801583564,1,2,-0.247885018424714,"S"
0,1,"male",1.3047715105245,0,0,1.02351235451637,"C"
0,2,"male",-1.07279484038226,0,0,-0.13023332122718,"S"
0,3,"female",-0.101955247095335,8,2,0.814233298671914,"S"
0,1,"male",-0.101955247095335,0,0,-0.0283957470888986,"C"
0,3,"male",-0.359524935110235,0,0,-0.522858179550422,"S"
1,1,"female",1.54252814561517,0,0,-0.131768757201666,"S"
0,3,"female",0.0367361233742257,1,1,-0.170354176492699,"S"
0,2,"male",0.353744970161794,0,0,-0.412163655525417,"S"
1,2,"female",0.115988335071118,1,1,-0.124811584029137,"S"
1,1,"male",-1.46905589886672,1,2,1.908339865237,"S"
1,3,"male",-0.201020511716451,0,0,-0.542827521998254,"S"
0,3,"male",0.115988335071118,0,0,-0.525477962964516,"S"
0,1,"male",0.750006028646254,0,0,-0.694093989823654,"S"
0,2,"male",0.750006028646254,0,0,-0.412163655525417,"S"
1,1,"female",0.274492758464902,1,0,0.457482991040683,"S"
0,3,"male",-0.280272723413343,0,0,-0.523038181225397,"S"
0,3,"male",0.750006028646254,0,0,-0.170354176492699,"S"
0,2,"male",0.432997181858686,0,0,-0.466381027505847,"S"
0,3,"female",-1.86531695735118,4,2,-0.0158346663484725,"S"
0,3,"male",0.0763622292226717,0,0,-0.519514052046669,"S"
0,1,"male",-0.101955247095335,0,0,-0.694093989823654,"S"
0,3,"female",-0.518029358504019,0,0,-0.52222492064569,"S"
0,2,"male",0.115988335071118,1,1,0.10841420067164,"C"
0,3,"male",1.06701487543382,0,0,-0.554213170114144,"S"
0,3,"male",-1.54830811056362,3,2,-0.0890281185220533,"S"
1,1,"female",1.78028478070585,1,1,1.33363572224444,"S"
1,3,"male",-0.201020511716451,0,0,-0.506230795911464,"S"
0,1,"male",0.670753816949362,0,0,-0.694093989823654,"S"
1,3,"female",-0.201020511716451,0,1,-0.423549303641307,"S"
0,3,"male",-0.101955247095335,0,0,-0.543369695718058,"Q"
0,3,"male",-0.101955247095335,0,0,0.531127531749141,"S"
1,2,"male",-2.26157801583564,0,2,0.10841420067164,"C"
1,3,"male",-0.101955247095335,0,0,-0.526020136684321,"Q"
1,1,"female",2.57280689767477,0,0,1.04086191355011,"S"
1,3,"female",-1.15204705207916,1,0,-0.380626494591841,"C"
1,2,"male",-2.27505089182412,1,1,-0.287463699970428,"S"
0,3,"male",-0.101955247095335,0,0,-0.537314699615284,"C"
0,3,"male",-0.914290416988479,0,0,-0.514092314848626,"S"
1,1,"female",0.750006028646254,1,1,1.10935580392043,"C"
0,3,"male",-0.676533781897803,0,0,-0.506230795911464,"S"
0,3,"male",-0.101955247095335,0,0,-0.519514052046669,"S"
1,3,"male",0.19524054676801,0,0,0.531127531749141,"S"
1,1,"male",-0.101955247095335,0,0,-0.0499916106961435,"C"
0,3,"male",-0.755785993594695,0,0,-0.52222492064569,"S"
0,2,"male",-1.07279484038226,0,0,-0.466381027505847,"S"
1,1,"female",0.0367361233742257,0,0,-0.0217985772663198,"C"
0,3,"male",0.39337107601024,0,0,-0.554484256974046,"C"
0,3,"male",0.987762663736931,0,0,-0.530357526442755,"S"
0,3,"male",-0.101955247095335,8,2,0.814233298671914,"S"
0,3,"male",0.432997181858686,0,0,-0.522858179550422,"C"
0,2,"male",-0.121768300019558,0,1,0.0215753203180244,"S"
0,3,"male",-2.02382138074497,4,2,-0.0158346663484725,"S"
0,3,"male",3.52383343803748,0,0,-0.525477962964516,"S"
1,1,"female",-1.07279484038226,0,1,0.160371792587926,"S"
0,2,"female",1.14626708713071,1,0,-0.13023332122718,"S"
1,3,"female",-0.914290416988479,0,1,-0.491321018616845,"S"
1,1,"female",1.22551929882761,1,1,2.88136169061074,"S"
1,3,"female",-0.438777146807127,0,3,-0.276440223899367,"C"
0,3,"male",0.908510452040038,2,0,-0.388128010179053,"S"
1,1,"female",1.46327593391828,0,0,-0.131768757201666,"S"
0,3,"female",-0.101955247095335,8,2,0.814233298671914,"S"
0,2,"male",-0.438777146807127,0,0,-0.412163655525417,"S"
1,2,"female",-0.201020511716451,1,0,-0.393549747377096,"C"
0,3,"male",-0.101955247095335,0,0,-0.488067976298019,"S"
1,3,"male",-2.02382138074497,1,1,-0.452646682835765,"S"
0,3,"male",-0.280272723413343,0,0,-0.522858179550422,"S"
1,1,"female",1.38402372222139,1,1,0.445646254389916,"S"
0,1,"male",0.274492758464902,0,0,-0.585659245862794,"S"
1,3,"female",-1.15204705207916,0,0,-0.537405784800211,"C"
0,3,"male",-0.755785993594695,0,0,-0.480568629405686,"S"
0,3,"male",-0.835038205291587,0,0,-0.522858179550422,"S"
1,1,"female",2.09729362749342,0,1,1.10935580392043,"C"
1,2,"female",-0.359524935110235,0,1,-0.13023332122718,"S"
0,3,"male",0.274492758464902,0,0,-0.522858179550422,"S"
0,2,"male",-0.121768300019558,0,0,-0.466381027505847,"S"
0,3,"male",-0.359524935110235,0,0,-0.541201000838841,"S"
0,2,"male",-0.201020511716451,0,0,-0.412163655525417,"S"
1,1,"female",-0.835038205291587,0,0,-0.0434855260584919,"S"
1,1,"male",-0.280272723413343,0,0,-0.0434855260584919,"C"
